ID Cliente,Etiqueta de rotatividade,Duração da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Média mensal de GB para download,Plano de Dados Ilimitado,Cobranças extras de dados,Estado,Número de Telefone,Gênero,Idade,Menos de 30,Idoso,Grupo,Número de Clientes por Grupo,Proteção de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobrança Mensal,Total de Cobranças,Categoria de Rotatividade,Motivo da Rotatividade
8116-IXXG,Não,40,69,162,0,0,Não,Não,0,0,29,Sim,0,MI,288-4460,Masculino,30,Não,Não,Não,0,Sim,Mensal,Débito Automático,30,1226,,
7609-QQKS,Não,1,11,14,0,0,Não,Não,0,0,0,Não,0,MI,279-9247,Masculino,48,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,8,8,,
0219-CGAF,Não,7,37,99.6,0,0,Não,Não,0,0,8,Sim,0,NY,395-7214,Feminino,27,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,35,250,,
8844-GCXN,Não,14,101,208.8,0,0,Não,Não,0,0,1,Sim,0,NV,323-9502,Feminino,58,Não,Não,Não,0,Não,Mensal,Débito Automático,32,442,,
0549-WOLQ,Não,74,424,1188.6,0,0,Não,Não,0,0,0,Não,0,ND,290-4684,Masculino,46,Não,Não,Não,0,Não,2 Anos,Débito Automático,11,804,,
6835-ZKWW,Não,32,141,291.2,0,0,Não,Não,0,0,11,Sim,0,MI,381-9319,Masculino,50,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,46,1473,,
8997-HFUG,Não,11,36,87.8,0,0,Não,Não,0,0,7,Sim,0,TN,358-4070,Feminino,45,Não,Não,Não,0,Não,Mensal,Débito Automático,31,345,,
9631-VWMP,Não,17,70,203.9,0,0,Não,Não,0,0,8,Não,35,VT,397-5335,Feminino,75,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,43,735,,
9255-ZILF,Não,70,106,281.4,0,0,Não,Não,0,0,5,Sim,0,OK,397-9631,Feminino,74,Não,Sim,Não,0,Não,2 Anos,Débito Automático,65,4606,,
3833-IJRS,Não,70,347,767.3,0,0,Não,Não,0,0,4,Sim,0,DE,342-4019,Feminino,78,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,46,3237,,
6085-ZBGP,Não,5,12,23.7,20,54,Sim,Sim,0,0,1,Sim,0,ND,320-5715,Masculino,71,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,19,88,,
2897-PCHI,Não,39,152,464.3,0,0,Não,Não,0,0,3,Sim,0,OR,397-10043,Masculino,37,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,31,1198,,
8238-VNOP,Não,52,164,363,0,0,Não,Não,0,0,1,Sim,0,FL,268-4818,Feminino,83,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,29,1483,,
8252-RABZ,Não,66,216,660.9,0,0,Não,Não,0,0,3,Não,57,NY,337-5485,Feminino,50,Não,Não,Não,0,Sim,2 Anos,Débito Automático,41,2706,,
9519-CCWW,Não,41,150,493,0,0,Não,Não,0,0,15,Sim,0,NY,311-4444,Feminino,54,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,26,1078,,
1719-JACO,Não,50,136,251.4,0,0,Não,Não,0,0,3,Sim,0,OH,319-6715,Feminino,39,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,61,3059,,
7332-NQRE,Não,33,106,262.6,0,0,Não,Não,0,0,13,Sim,0,GA,380-3642,Masculino,23,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,25,812,,
7945-ZZLZ,Não,7,47,118.4,0,0,Não,Não,0,0,0,Não,0,WY,370-6627,Feminino,46,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,7,54,,
4189-MEDZ,Não,59,374,885.4,0,0,Não,Não,0,0,0,Não,0,WV,399-7361,Masculino,50,Não,Não,Não,0,Não,2 Anos,Débito Automático,13,751,,
5137-RVHR,Não,6,11,25,0,0,Não,Não,0,0,21,Sim,0,LA,328-9503,Feminino,29,Sim,Não,Não,0,Não,Mensal,Débito Automático,21,132,,
1704-BTCH,Não,3,15,35.7,0,0,Não,Não,0,0,0,Não,0,AR,297-6625,Feminino,47,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,8,25,,
7421-BIOB,Não,16,67,226.5,64,195.2,Sim,Sim,0,0,0,Não,0,AK,283-6970,Feminino,21,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,7,115,,
8325-RHZI,Não,23,122,364.6,0,0,Não,Não,0,0,10,Sim,0,AL,330-7758,Feminino,39,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,39,895,,
3065-YBHL,Não,31,175,502.2,124,430.9,Sim,Sim,0,0,5,Sim,0,UT,238-2916,Masculino,81,Não,Sim,Não,0,Não,2 Anos,Débito Automático,35,1108,,
5265-LGNL,Não,29,104,259.8,0,0,Não,Não,0,0,2,Não,31,KS,333-9786,Masculino,34,Não,Não,Não,0,Não,Anual,Débito Automático,29,842,,
5165-XXTA,Não,50,112,349,0,0,Não,Não,0,0,0,Não,0,MN,283-4479,Feminino,66,Não,Sim,Não,0,Não,Anual,Cartão de Crédito,7,357,,
5697-KWDE,Não,57,92,229.1,0,0,Não,Não,0,0,17,Sim,0,VA,351-6472,Feminino,25,Sim,Não,Não,0,Não,Mensal,Débito Automático,55,3168,,
2271-UUSG,Não,62,120,248.8,0,0,Não,Não,0,0,9,Sim,0,UT,369-7331,Feminino,54,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,47,2938,,
5529-AGTB,Não,63,352,946.3,0,0,Não,Não,0,0,7,Sim,0,IN,352-3329,Masculino,49,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,39,2468,,
4427-AEZJ,Não,37,59,147.3,0,0,Não,Não,0,0,9,Sim,0,DE,328-10626,Masculino,63,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,35,1288,,
7183-OUUK,Não,21,70,190.8,84,245.7,Sim,Sim,0,0,6,Não,38,RI,390-7482,Feminino,59,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,46,968,,
4780-MYHH,Não,65,287,581.4,260,708.5,Sim,Sim,0,0,24,Sim,0,FL,289-10391,Masculino,27,Sim,Não,Não,0,Sim,Anual,Débito Automático,62,3987,,
8308-NFKF,Não,45,135,357.6,0,0,Não,Não,0,0,16,Sim,0,KS,331-7225,Feminino,29,Sim,Não,Não,0,Não,Anual,Débito Automático,39,1725,,
6950-RZDQ,Não,21,94,192,84,172.2,Sim,Sim,0,0,14,Não,17,NY,324-3605,Feminino,20,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,51,1095,,
7413-YZGE,Não,64,298,700.3,0,0,Não,Não,0,0,0,Não,0,TX,296-7620,Feminino,61,Não,Não,Não,0,Não,Anual,Débito Automático,7,456,,
9245-UIQY,Não,66,157,398.5,0,0,Não,Não,0,0,16,Sim,0,RI,322-6039,Feminino,29,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,55,3668,,
1526-UJZJ,Não,4,18,51.6,0,0,Não,Não,0,0,8,Sim,0,OK,374-5233,Feminino,63,Não,Não,Não,0,Não,2 Anos,Cheque,17,65,,
7833-JJZV,Não,63,383,882,0,0,Não,Não,0,0,4,Sim,0,MN,264-10682,Masculino,37,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,50,3178,,
0594-QJXT,Não,21,90,249.3,84,182.7,Sim,Sim,0,0,0,Não,0,OR,372-6777,Masculino,30,Não,Não,Não,0,Não,Anual,Cartão de Crédito,12,248,,
5930-ISGH,Não,18,36,73.8,0,0,Não,Não,0,0,0,Não,0,OR,361-5505,Feminino,56,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,12,230,,
1579-MJIV,Não,29,165,321.7,0,0,Não,Não,0,0,6,Sim,0,KS,318-1493,Masculino,48,Não,Não,Não,0,Não,Mensal,Débito Automático,41,1196,,
6874-BHTN,Não,9,48,98,0,0,Não,Não,0,0,10,Sim,0,GA,283-8609,Feminino,36,Não,Não,Não,0,Não,Mensal,Débito Automático,26,231,,
3014-TYXQ,Não,19,69,173,0,0,Não,Não,0,0,5,Sim,0,ND,321-4482,Masculino,43,Não,Não,Não,0,Sim,Mensal,Débito Automático,22,428,,
5891-PPJN,Não,73,505,1090.5,292,1014.7,Sim,Sim,0,0,3,Não,39,WY,372-8743,Feminino,32,Não,Não,Não,0,Sim,2 Anos,Débito Automático,66,4794,,
9363-WQLZ,Não,64,89,255.9,0,0,Não,Não,0,0,5,Sim,0,KS,329-3753,Feminino,32,Não,Não,Não,0,Sim,Mensal,Débito Automático,52,3321,,
5217-GYKU,Não,24,183,366.4,0,0,Não,Não,0,0,12,Sim,0,PA,330-9290,Masculino,21,Sim,Não,Não,0,Sim,Mensal,Débito Automático,36,871,,
3732-CZQS,Não,38,230,566,0,0,Não,Não,0,0,1,Não,16,NY,385-9741,Feminino,46,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,46,1725,,
8440-XNWP,Não,72,345,723.5,0,0,Não,Não,0,0,5,Sim,0,WY,242-4473,Masculino,71,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,21,1524,,
2970-YPCE,Não,15,92,200.7,0,0,Não,Não,0,0,0,Sim,0,NY,342-7275,Feminino,60,Não,Não,Não,0,Não,Mensal,Débito Automático,51,787,,
8180-BAHI,Não,56,269,724.9,0,0,Não,Não,0,0,3,Sim,0,ME,294-8432,Feminino,43,Não,Não,Não,0,Sim,Mensal,Débito Automático,20,1132,,
6286-GGMJ,Não,67,359,1001.5,0,0,Não,Não,0,0,0,Não,0,MN,315-6670,Masculino,43,Não,Não,Não,0,Não,Anual,Débito Automático,10,645,,
5467-RFHP,Não,67,105,268,0,0,Não,Não,0,0,5,Sim,0,SD,322-5520,Masculino,46,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,27,1820,,
9956-THPW,Não,18,59,157.9,72,241.2,Sim,Sim,0,0,17,Sim,0,UT,399-5315,Feminino,29,Sim,Não,Não,0,Não,Mensal,Débito Automático,28,492,,
2779-LOUX,Não,28,94,222.3,0,0,Não,Não,0,0,13,Sim,0,FL,296-9779,Masculino,19,Sim,Não,Não,0,Sim,Anual,Cartão de Crédito,33,921,,
5402-OLBW,Não,34,127,371.4,0,0,Não,Não,0,0,24,Sim,0,IN,303-4408,Masculino,30,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,34,1164,,
7713-QNNQ,Não,31,199,498.4,0,0,Não,Não,0,0,3,Sim,0,DE,326-3627,Masculino,43,Não,Não,Não,0,Não,Anual,Débito Automático,53,1654,,
4626-UYXA,Não,34,126,338.2,0,0,Não,Não,0,0,17,Não,0,AL,317-4570,Masculino,21,Sim,Não,Não,0,Sim,Mensal,Cartão de Crédito,26,871,,
7275-BIJM,Não,49,256,635.2,0,0,Não,Não,0,0,14,Sim,0,AK,271-3847,Feminino,48,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,60,2910,,
8037-INMB,Não,18,99,227.5,0,0,Não,Não,0,0,4,Sim,0,ND,327-9890,Feminino,38,Não,Não,Não,0,Não,Mensal,Débito Automático,31,540,,
0479-CNHA,Não,34,211,480.2,0,0,Não,Não,0,0,14,Não,30,HI,297-8875,Masculino,26,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,22,757,,
2826-KARW,Não,4,18,56,0,0,Não,Não,0,0,6,Sim,0,WI,276-3085,Feminino,39,Não,Não,Não,0,Não,Mensal,Débito Automático,38,150,,
7649-WLSM,Não,15,70,166.7,0,0,Não,Não,0,0,17,Sim,0,WV,393-8058,Feminino,19,Sim,Não,Não,0,Sim,Mensal,Débito Automático,53,804,,
6950-TYWY,Não,17,115,265.7,0,0,Não,Não,0,0,2,Sim,0,NJ,296-5542,Masculino,34,Não,Não,Não,0,Não,Mensal,Débito Automático,49,812,,
8259-ZVPS,Não,60,198,479.9,0,0,Não,Não,0,0,16,Sim,0,AL,256-5662,Masculino,29,Sim,Não,Não,0,Sim,2 Anos,Cartão de Crédito,37,2193,,
9240-YRNT,Não,42,138,339.8,0,0,Não,Não,0,0,3,Sim,0,DE,256-5945,Masculino,62,Não,Não,Não,0,Não,2 Anos,Débito Automático,35,1481,,
4859-PJTF,Não,41,257,577.6,0,0,Não,Não,0,0,0,Não,0,WY,339-4812,Masculino,53,Não,Não,Não,0,Não,2 Anos,Débito Automático,13,553,,
0635-PNUX,Não,1,5,15,0,0,Não,Não,0,0,5,Sim,0,NY,344-9717,Feminino,34,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,23,23,,
9548-CHJT,Não,63,388,1015.3,0,0,Não,Não,0,0,11,Sim,0,ID,343-8240,Feminino,53,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,47,2988,,
9528-TBVZ,Não,68,164,543.8,0,0,Não,Não,0,0,16,Sim,0,TN,295-2055,Masculino,25,Sim,Não,Não,0,Não,Mensal,Débito Automático,43,2947,,
2320-CTQR,Não,60,274,846.9,0,0,Não,Não,0,0,13,Não,83,IL,393-5574,Feminino,25,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,53,3204,,
6187-RDFA,Não,45,241,626.2,0,0,Não,Não,0,0,6,Sim,0,MA,382-7432,Masculino,73,Não,Sim,Não,0,Não,2 Anos,Débito Automático,32,1431,,
4649-OJQT,Não,69,408,963.6,0,0,Não,Não,0,0,1,Sim,0,OK,308-2672,Feminino,34,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,51,3526,,
9939-GLYU,Não,5,11,19.3,0,0,Não,Não,0,0,0,Não,0,MI,305-8420,Masculino,26,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,7,34,,
8080-SMOH,Não,65,325,906.2,0,0,Não,Não,0,0,0,Não,0,VA,313-7716,Feminino,41,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,16,1046,,
3657-PWFJ,Não,19,73,244.2,0,0,Não,Não,0,0,5,Sim,0,KS,334-3057,Masculino,59,Não,Não,Não,0,Sim,Mensal,Débito Automático,37,687,,
1150-UZZU,Não,28,109,249.1,0,0,Não,Sim,0,0,9,Não,7,VA,288-8823,Masculino,48,Não,Não,Não,0,Não,Mensal,Débito Automático,42,1158,,
8948-ZKWN,Não,30,160,334.8,0,0,Não,Não,0,0,1,Sim,0,WV,319-3166,Masculino,38,Não,Não,Não,0,Sim,Anual,Débito Automático,20,605,,
0130-DQAC,Não,49,329,741,0,0,Não,Não,0,0,5,Sim,0,TN,253-8900,Feminino,44,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,45,2242,,
1004-EAPW,Não,50,152,454.4,0,0,Não,Sim,0,0,4,Sim,0,WY,328-6661,Masculino,37,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,42,2099,,
5530-AUZW,Não,7,20,57.8,0,0,Não,Não,0,0,12,Sim,0,TX,319-4316,Masculino,22,Sim,Não,Não,0,Não,Mensal,Débito Automático,16,115,,
4640-ZYLD,Não,26,81,179.2,0,0,Não,Não,0,0,2,Sim,0,LA,406-10745,Feminino,76,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,34,874,,
1580-TRJG,Não,58,175,521.3,0,0,Não,Não,0,0,6,Não,42,CO,361-8495,Masculino,36,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,26,1519,,
1824-RNMX,Não,3,7,18.7,0,0,Não,Não,0,0,0,Não,0,UT,381-8721,Feminino,58,Não,Não,Não,0,Não,Mensal,Débito Automático,8,25,,
3552-MZHR,Não,3,15,28.5,0,0,Não,Não,0,0,3,Sim,0,ID,355-5867,Feminino,48,Não,Não,Não,0,Não,Mensal,Débito Automático,24,61,,
1591-KOPQ,Não,61,118,305.3,0,0,Não,Não,0,0,0,Não,0,WA,296-8747,Feminino,68,Não,Sim,Não,0,Não,2 Anos,Débito Automático,11,643,,
7354-ORIX,Não,40,171,364.5,0,0,Não,Não,0,0,1,Sim,0,NY,351-7119,Masculino,36,Não,Não,Não,0,Não,Mensal,Débito Automático,26,1050,,
2041-ZZOG,Não,70,336,697.2,0,0,Não,Não,0,0,0,Não,0,GA,270-6159,Masculino,62,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,16,1112,,
0216-WMKM,Não,1,3,9,0,0,Não,Não,0,0,14,Não,6,HI,371-8429,Masculino,61,Não,Não,Não,0,Não,Mensal,Débito Automático,43,43,,
7145-TRML,Não,66,437,993.9,0,0,Não,Não,0,0,15,Sim,0,AL,329-9431,Masculino,21,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,54,3577,,
2534-FFFR,Não,62,187,370,0,0,Não,Não,0,0,9,Sim,0,CT,303-6608,Feminino,58,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,49,3041,,
8798-PSYE,Não,56,379,778.8,0,0,Não,Não,0,0,6,Sim,0,FL,394-9233,Feminino,84,Não,Sim,Não,0,Sim,Anual,Débito Automático,63,3507,,
2854-HOLB,Sim,1,3,7,0,0,Não,Sim,0,0,0,Não,0,CA,271-9277,Masculino,56,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,10,10,,
8592-HRAO,Não,3,8,27.9,0,0,Não,Sim,0,0,9,Sim,0,MN,272-2780,Masculino,49,Não,Não,Não,0,Não,Mensal,Débito Automático,48,133,,
8256-WNZS,Não,60,477,898.5,0,0,Não,Não,0,0,5,Sim,0,MS,324-3858,Masculino,81,Não,Sim,Não,0,Sim,Anual,Débito Automático,54,3206,,
6480-EBJB,Não,37,184,515.7,0,0,Não,Não,0,0,0,Não,0,NV,300-5749,Feminino,23,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,10,361,,
4868-YTHX,Não,39,82,156,0,0,Não,Não,0,0,0,Não,0,TX,368-4923,Masculino,39,Não,Não,Não,0,Não,Anual,Cartão de Crédito,12,473,,
3068-EWHA,Não,68,276,614.8,0,0,Não,Não,0,0,0,Não,0,MA,357-4951,Feminino,58,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,16,1081,,
4974-XRVX,Não,70,350,906.9,0,0,Não,Não,0,0,5,Sim,0,VT,322-10775,Masculino,78,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,35,2445,,
9479-NYGO,Sim,9,22,52.2,0,0,Não,Não,0,0,5,Sim,0,CA,299-8371,Feminino,33,Não,Não,Não,0,Não,Mensal,Débito Automático,44,382,,
5594-BDGF,Não,39,129,389.8,0,0,Não,Não,0,0,8,Sim,0,GA,349-4284,Feminino,59,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,35,1369,,
8548-ALPB,Não,69,142,345.2,0,0,Não,Não,0,0,2,Sim,0,CO,348-9357,Feminino,76,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,46,3176,,
3638-RPUG,Não,28,68,195,0,0,Não,Não,0,0,1,Sim,0,MI,310-5764,Feminino,66,Não,Sim,Não,0,Não,Mensal,Débito Automático,51,1415,,
4754-PYVT,Não,14,68,149.4,0,0,Não,Não,0,0,15,Sim,0,MD,326-5378,Feminino,58,Não,Não,Não,0,Não,Mensal,Débito Automático,55,746,,
8071-XIKA,Não,57,352,914.5,0,0,Não,Não,0,0,15,Sim,0,TN,322-8364,Feminino,20,Sim,Não,Não,0,Sim,Anual,Débito Automático,68,3861,,
5440-UMGR,Não,45,87,226.4,0,0,Não,Não,0,0,15,Sim,0,WA,316-8356,Feminino,54,Não,Não,Não,0,Não,Mensal,Débito Automático,28,1274,,
2517-RTZF,Não,28,218,425.4,0,0,Não,Não,0,0,0,Não,0,HI,260-6941,Masculino,44,Não,Não,Não,0,Não,Anual,Cartão de Crédito,8,234,,
5231-DAPZ,Não,10,66,124.4,0,0,Não,Não,0,0,8,Sim,0,NE,343-6061,Masculino,85,Não,Sim,Não,0,Não,2 Anos,Débito Automático,46,436,,
8741-JQRS,Não,32,134,478.5,0,0,Não,Sim,0,0,17,Sim,0,MD,344-4809,Masculino,22,Sim,Não,Não,0,Sim,Mensal,Cartão de Crédito,44,1408,,
5158-VBGE,Não,13,87,168.6,0,0,Não,Sim,0,0,1,Sim,0,NM,264-6094,Masculino,37,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,48,619,,
3309-FFMU,Não,45,74,180.3,0,0,Não,Não,0,0,8,Sim,0,OR,295-4783,Feminino,34,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,46,2070,,
8493-CGNC,Não,9,50,100.1,0,0,Não,Não,0,0,2,Sim,0,IN,267-4796,Masculino,79,Não,Sim,Não,0,Não,2 Anos,Cheque,21,191,,
0463-UZTO,Não,68,290,951.3,0,0,Não,Não,0,0,0,Não,0,MO,308-3354,Feminino,22,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,8,524,,
3655-IOVF,Não,72,336,1005.9,0,0,Não,Não,0,0,1,Não,31,VT,357-6643,Feminino,40,Não,Não,Não,0,Sim,2 Anos,Débito Automático,68,4890,,
7362-GVHI,Não,1,6,16,0,0,Não,Não,0,0,4,Sim,0,OH,304-5915,Masculino,31,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,29,29,,
7896-GYFN,Não,17,80,184.7,68,178.5,Sim,Sim,0,0,13,Sim,0,IL,272-7070,Masculino,29,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,33,554,,
8760-ZAMR,Não,1,6,14,0,0,Não,Não,0,0,0,Não,0,WA,327-6619,Masculino,50,Não,Não,Não,0,Não,Mensal,Débito Automático,13,13,,
8689-TRGU,Não,32,162,421.3,128,441.6,Sim,Sim,0,0,2,Sim,0,CT,349-9246,Feminino,72,Não,Sim,Não,0,Sim,2 Anos,Cheque,50,1631,,
6376-NJYC,Não,1,4,10,0,0,Não,Não,0,0,3,Sim,0,UT,337-8025,Feminino,48,Não,Não,Não,0,Não,Mensal,Débito Automático,21,21,,
0865-OTUF,Não,7,29,79.4,0,0,Não,Não,0,0,0,Não,0,KS,269-9357,Feminino,31,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,12,89,,
2587-PPLS,Não,73,275,800.3,0,0,Não,Não,0,0,1,Sim,0,NV,339-1387,Masculino,62,Não,Não,Não,0,Sim,2 Anos,Débito Automático,75,5473,,
8721-AOFI,Não,20,123,285.1,0,0,Não,Não,0,0,6,Sim,0,MT,261-7998,Masculino,39,Não,Não,Não,0,Sim,Mensal,Débito Automático,72,1462,,
8948-BUNW,Não,55,257,499.3,0,0,Não,Não,0,0,6,Sim,0,AK,348-7317,Masculino,60,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,18,1021,,
4300-HGBP,Não,6,39,97.1,0,0,Não,Não,0,0,0,Não,0,AR,358-9863,Masculino,60,Não,Não,Não,0,Não,Mensal,Débito Automático,7,47,,
5334-UKQF,Não,70,313,912.6,0,0,Não,Não,0,0,43,Sim,0,KS,283-5723,Feminino,25,Sim,Não,Não,0,Sim,Anual,Débito Automático,35,2426,,
5728-DULK,Não,67,432,740.8,0,0,Não,Não,0,0,2,Não,53,IL,325-5932,Masculino,42,Não,Não,Não,0,Não,Anual,Débito Automático,57,3831,,
1503-NKLB,Não,34,74,134.4,0,0,Não,Não,0,0,9,Sim,0,IA,379-4011,Masculino,55,Não,Não,Não,0,Não,Mensal,Débito Automático,50,1664,,
0309-HOMA,Não,26,31,102.6,0,0,Não,Não,0,0,3,Sim,0,AZ,279-4950,Masculino,49,Não,Não,Não,0,Sim,Anual,Débito Automático,40,1021,,
0134-ZINN,Não,7,11,27.6,0,0,Não,Não,0,0,0,Não,0,ID,346-6328,Masculino,45,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,9,63,,
0699-PFJQ,Não,22,46,132.4,88,200.2,Sim,Sim,0,0,9,Sim,0,OH,325-5980,Feminino,49,Não,Não,Não,0,Não,Mensal,Débito Automático,29,636,,
4084-VRUO,Não,60,328,724.8,0,0,Não,Não,0,0,6,Sim,0,TX,372-9080,Feminino,51,Não,Não,Não,0,Sim,Mensal,Débito Automático,46,2753,,
1890-VWNQ,Não,72,138,360.7,0,0,Não,Não,0,0,8,Não,37,OK,278-4416,Feminino,75,Não,Sim,Não,0,Sim,Anual,Cartão de Crédito,57,4107,,
4502-YFJR,Não,4,14,36.3,16,40.4,Sim,Sim,0,0,0,Não,0,ND,341-8762,Masculino,62,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,16,65,,
3235-WIGL,Não,60,276,842.9,0,0,Não,Não,0,0,9,Sim,0,NC,304-2982,Feminino,67,Não,Sim,Não,0,Sim,Anual,Débito Automático,52,3157,,
4261-NBER,Não,10,60,123.9,0,0,Não,Não,0,0,7,Sim,0,MN,323-8508,Feminino,62,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,28,293,,
1114-ZRYK,Não,33,157,455.5,0,0,Não,Não,0,0,2,Sim,0,MN,387-6336,Masculino,58,Não,Não,Não,0,Não,Mensal,Débito Automático,41,1321,,
4117-VVFX,Não,72,98,287.4,0,0,Não,Não,0,0,0,Não,0,MA,311-6937,Feminino,28,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,10,703,,
1538-JDAA,Não,58,162,408,232,730.8,Sim,Sim,0,0,0,Não,0,PA,351-2768,Masculino,29,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,10,607,,
2349-BXQP,Não,70,414,770.5,0,0,Não,Não,0,0,14,Sim,0,NV,363-6214,Feminino,29,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,59,4163,,
1631-EECZ,Não,68,110,271.6,0,0,Não,Não,0,0,3,Sim,0,TX,326-7843,Masculino,76,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,38,2553,,
8951-NIEG,Não,26,48,127.8,0,0,Não,Não,0,0,1,Sim,0,MN,352-10177,Feminino,60,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,35,888,,
4102-VCNF,Não,32,65,190,0,0,Não,Não,0,0,6,Não,29,NH,322-6525,Feminino,40,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,60,1909,,
2441-ZWUP,Não,57,276,570.5,0,0,Não,Não,0,0,9,Sim,0,UT,382-10289,Feminino,77,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,46,2643,,
4948-DKXY,Não,11,21,73.5,44,134.2,Sim,Sim,0,0,0,Não,0,RI,358-8947,Feminino,56,Não,Não,Não,0,Não,Mensal,Débito Automático,8,89,,
0328-GAGF,Não,12,75,97.1,0,0,Não,Não,0,0,0,Não,0,AK,275-9918,Feminino,43,Não,Não,Não,0,Não,Mensal,Débito Automático,11,128,,
4032-WKFZ,Não,18,43,109.4,0,0,Não,Não,0,0,1,Sim,0,MA,303-7663,Masculino,46,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,53,963,,
6143-VBRQ,Não,17,66,155.2,0,0,Não,Não,0,0,6,Não,13,WY,315-4857,Masculino,46,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,37,637,,
4397-KQFD,Não,46,94,229,0,0,Não,Não,0,0,3,Sim,0,NJ,350-1903,Masculino,55,Não,Não,Não,0,Sim,Mensal,Débito Automático,62,2861,,
6021-PCSD,Não,67,129,269.7,0,0,Não,Não,0,0,0,Não,0,FL,301-8191,Feminino,44,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,14,967,,
1601-SGVQ,Não,3,10,25.9,0,0,Não,Não,0,0,8,Sim,0,MT,307-9342,Masculino,36,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,22,62,,
5577-QCRD,Não,66,184,590,264,587.4,Sim,Sim,0,0,2,Sim,0,ND,360-8439,Masculino,77,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,64,4194,,
6385-CJIF,Não,63,227,566.7,0,0,Não,Não,0,0,14,Não,76,MI,281-2005,Masculino,56,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,39,2487,,
